	Unnamed: 0	SrcID	SrcName	TrgID	TrgName	Mode	PMID
7259	7259	6667	SP1	4282	MIF	positive	18034423
7261	7261	6667	SP1	4320	MMP11	positive	22227581
7262	7262	6667	SP1	4323	MMP14	positive	15592504
7264	7264	6667	SP1	4313	MMP2	positive	21469139
7267	7267	6667	SP1	4318	MMP9	positive	19616522;21963718
7269	7269	6667	SP1	22915	MMRN1	positive	15631312
7272	7272	6667	SP1	4353	MPO	positive	17521322;8662930
7274	7274	6667	SP1	9112	MTA1	positive	21555589
7275	7275	6667	SP1	4583	MUC2	positive	12077147
7278	7278	6667	SP1	4586	MUC5AC	positive	12077147
7279	7279	6667	SP1	4588	MUC6	positive	15979574
7283	7283	6667	SP1	4613	MYCN	positive	14567977
7284	7284	6667	SP1	4613	MYCN	negative	21123453
7286	7286	6667	SP1	4723	NDUFV1	positive	17786189
7287	7287	6667	SP1	4729	NDUFV2	positive	17786189
7289	7289	6667	SP1	4790	NFKB1	positive	20538607;9151857
7294	7294	6667	SP1	4846	NOS3	positive	10713142;12270858;18624763
7303	7303	6667	SP1	4988	OPRM1	positive	11675004
7306	7306	6667	SP1	5025	P2RX4	negative	11299224
7307	7307	6667	SP1	5033	P4HA1	positive	21829524
7308	7308	6667	SP1	29943	PADI1	positive	17851584
7311	7311	6667	SP1	5105	PCK1	positive	14744869
7317	7317	6667	SP1	64714	PDIA2	positive	8503862
7320	7320	6667	SP1	5241	PGR	positive	10894148
7321	7321	6667	SP1	26227	PHGDH	positive	18378410
7326	7326	6667	SP1	5329	PLAUR	positive	14660675
7332	7332	6667	SP1	5444	PON1	positive	15380450
7333	7333	6667	SP1	5447	POR	positive	8660656
7334	7334	6667	SP1	5447	POR	negative	8660656
7336	7336	6667	SP1	5493	PPL	positive	19583808
7337	7337	6667	SP1	5521	PPP2R2B	positive	20533062
7338	7338	6667	SP1	5581	PRKCE	negative	24825907
7339	7339	6667	SP1	5619	PRM1	positive	18721868
7340	7340	6667	SP1	5621	PRNP	positive	18990686
7342	7342	6667	SP1	29122	PRSS50	positive	18462069
7347	7347	6667	SP1	5739	PTGIR	positive	19118563
7348	7348	6667	SP1	5743	PTGS2	positive	15767339
7349	7349	6667	SP1	5743	PTGS2	negative	15767339
7350	7350	6667	SP1	5744	PTHLH	positive	8063775
7353	7353	6667	SP1	9232	PTTG1	positive	18339849
7355	7355	6667	SP1	5914	RARA	positive	9626663
7356	7356	6667	SP1	11186	RASSF1	positive	19450668
7357	7357	6667	SP1	8434	RECK	positive	17828469
7359	7359	6667	SP1	9401	RECQL4	positive	15674334
7361	7361	6667	SP1	5970	RELA	positive	20538607;11964305;9151857
7363	7363	6667	SP1	56729	RETN	positive	20360975
7364	7364	6667	SP1	9104	RGN	negative	21526343
7365	7365	6667	SP1	6095	RORA	positive	14742449
7370	7370	6667	SP1	5268	SERPINB5	positive	17376297
7371	7371	6667	SP1	5054	SERPINE1	positive	15039136
7374	7374	6667	SP1	59307	SIGIRR	positive	21077278
7376	7376	6667	SP1	6502	SKP2	positive	19329185
7380	7380	6667	SP1	6573	SLC19A1	positive	15652157
7382	7382	6667	SP1	80704	SLC19A3	positive	15217784
7385	7385	6667	SP1	2030	SLC29A1	negative	18064606
7388	7388	6667	SP1	64116	SLC39A8	positive	18556457
7391	7391	6667	SP1	160728	SLC5A8	positive	20082847
7395	7395	6667	SP1	6609	SMPD1	positive	10224156
7399	7399	6667	SP1	8651	SOCS1	positive	20644166
7400	7400	6667	SP1	6647	SOD1	positive	8921911;9867871
7401	7401	6667	SP1	6647	SOD1	negative	11724400
7402	7402	6667	SP1	6648	SOD2	negative	11853549
7405	7405	6667	SP1	6662	SOX9	positive	17289023
7406	7406	6667	SP1	6670	SP3	positive	16024108
7407	7407	6667	SP1	6693	SPN	positive	8055899
7412	7412	6667	SP1	6720	SREBF1	positive	20179320
7417	7417	6667	SP1	10948	STARD3	positive	12802284
7420	7420	6667	SP1	6879	TAF7	positive	12364593
7425	7425	6667	SP1	7014	TERF2	positive	19783902
7426	7426	6667	SP1	7015	TERT	positive	18754863;21132266;21553143
7431	7431	6667	SP1	7040	TGFB1	positive	9580699
7436	7436	6667	SP1	7056	THBD	positive	22406829
7438	7438	6667	SP1	148022	TICAM1	negative	14960149
7439	7439	6667	SP1	7076	TIMP1	positive	11830330
7442	7442	6667	SP1	7078	TIMP3	positive	15468069
7445	7445	6667	SP1	7083	TK1	positive	10502302
7446	7446	6667	SP1	7097	TLR2	positive	18423053
7448	7448	6667	SP1	7112	TMPO	positive	19747485
7449	7449	6667	SP1	3371	TNC	positive	15001984
7451	7451	6667	SP1	7124	TNF	positive	10688670;10913190
7452	7452	6667	SP1	7124	TNF	negative	12759366
7453	7453	6667	SP1	8795	TNFRSF10B	positive	20515942
7455	7455	6667	SP1	8743	TNFSF10	negative	21603612
7456	7456	6667	SP1	8740	TNFSF14	positive	12215452
7462	7462	6667	SP1	7357	UGCG	positive	15342415
7463	7463	6667	SP1	7358	UGDH	positive	16002992
7465	7465	6667	SP1	54657	UGT1A4	positive	19546240
7468	7468	6667	SP1	7402	UTRN	positive	11237613
7469	7469	6667	SP1	6844	VAMP2	positive	8774732
7471	7471	6667	SP1	7422	VEGFA	positive	10581162;12429844;15217947;15342781;16540671;16982770;21115498
7472	7472	6667	SP1	7422	VEGFA	negative	11559575
7474	7474	6667	SP1	7431	VIM	positive	12771217
7476	7476	6667	SP1	11197	WIF1	negative	18701434
7478	7478	6667	SP1	7490	WT1	positive	18064385
7479	7479	6667	SP1	331	XIAP	positive	17121920
7481	7481	6667	SP1	7528	YY1	positive	22553354
7482	7482	6672	SP100	2113	ETS1	negative	15247905
7484	7484	6668	SP2	634	CEACAM1	negative	15126343
7485	7485	6668	SP2	1788	DNMT3A	positive	15362956
7486	7486	6668	SP2	1789	DNMT3B	positive	15362956
7487	7487	6668	SP2	3294	HSD17B2	negative	18270252
7489	7489	6668	SP2	4318	MMP9	negative	17071613
7492	7492	6670	SP3	19	ABCA1	negative	15922656
7496	7496	6670	SP3	239	ALOX12	positive	9164849
7497	7497	6670	SP3	249	ALPL	positive	11073119
7501	7501	6670	SP3	682	BSG	positive	11814679
7507	7507	6670	SP3	23607	CD2AP	positive	21604172
7509	7509	6670	SP3	976	ADGRE5	positive	18329191
7511	7511	6670	SP3	1026	CDKN1A	positive	12434298
7512	7512	6670	SP3	1026	CDKN1A	negative	12773551
7516	7516	6670	SP3	64946	CENPH	positive	22682030
7517	7517	6670	SP3	1071	CETP	negative	10669650
7521	7521	6670	SP3	1302	COL11A2	positive	16734381
7523	7523	6670	SP3	1280	COL2A1	positive	12888570
7524	7524	6670	SP3	1280	COL2A1	negative	18065760
7526	7526	6670	SP3	1514	CTSL	positive	11742542
7528	7528	6670	SP3	1593	CYP27A1	positive	11867220
7534	7534	6670	SP3	1777	DNASE2	positive	12694199
7537	7537	6670	SP3	55837	EAPP	negative	18588995
7538	7538	6670	SP3	2064	ERBB2	positive	22553354
7539	7539	6670	SP3	2107	ETF1	negative	14563555
7544	7544	6670	SP3	50943	FOXP3	negative	20462637
7547	7547	6670	SP3	1839	HBEGF	positive	22641673
7548	7548	6670	SP3	9759	HDAC4	positive	16280357
7549	7549	6670	SP3	3082	HGF	positive	9223667
7552	7552	6670	SP3	3294	HSD17B2	positive	16807381;18270252
7553	7553	6670	SP3	3400	ID4	negative	9516472
7555	7555	6670	SP3	3486	IGFBP3	positive	12200149
7558	7558	6670	SP3	3681	ITGAD	positive	10722744
7560	7560	6670	SP3	3791	KDR	positive	16574784
7561	7561	6670	SP3	3791	KDR	negative	16678129
7562	7562	6670	SP3	354	KLK3	positive	15708372
7565	7565	6670	SP3	11061	CNMD	positive	15107420
7566	7566	6670	SP3	4014	LOR	negative	12200429
7567	7567	6670	SP3	4023	LPL	positive	9788252
7574	7574	6670	SP3	2956	MSH6	positive	14585961
7577	7577	6670	SP3	4588	MUC6	positive	15979574
7578	7578	6670	SP3	4613	MYCN	positive	14567977
7579	7579	6670	SP3	4790	NFKB1	positive	20538607
7581	7581	6670	SP3	4846	NOS3	positive	14555463
7582	7582	6670	SP3	50507	NOX4	positive	21235713
7583	7583	6670	SP3	4988	OPRM1	positive	11675004
7584	7584	6670	SP3	29943	PADI1	positive	17851584
7588	7588	6670	SP3	11186	RASSF1	positive	19450668
7590	7590	6670	SP3	5970	RELA	positive	20538607
7591	7591	6670	SP3	6095	RORA	positive	14742449
7594	7594	6670	SP3	80704	SLC19A3	positive	15217784
7598	7598	6670	SP3	54345	SOX18	negative	18496767
7600	7600	6670	SP3	7031	TFF1	positive	18543253
7601	7601	6670	SP3	7032	TFF2	negative	23000412
7609	7609	6670	SP3	7402	UTRN	positive	11237613
7611	7611	6670	SP3	7528	YY1	positive	22553354
7612	7612	6671	SP4	445	ASS1	positive	19934275
7615	7615	6671	SP4	2064	ERBB2	positive	22553354
7617	7617	6671	SP4	3791	KDR	positive	16574784
7618	7618	6671	SP4	3791	KDR	negative	16678129
7619	7619	6671	SP4	4129	MAOB	positive	11259630
7620	7620	6671	SP4	4790	NFKB1	positive	20538607
7622	7622	6671	SP4	5970	RELA	positive	20538607
7623	7623	6671	SP4	7528	YY1	positive	22553354
7624	7624	121340	SP7	1302	COL11A2	positive	16734381
7625	7625	25803	SPDEF	10551	AGR2	positive	19786015
7626	7626	25803	SPDEF	999	CDH1	positive	23449978
7628	7628	25803	SPDEF	4318	MMP9	negative	20550708;22761428
7629	7629	25803	SPDEF	4583	MUC2	positive	19786015
7630	7630	25803	SPDEF	5329	PLAUR	negative	12907642
7631	7631	25803	SPDEF	84666	RETNLB	positive	19786015
7632	7632	25803	SPDEF	5268	SERPINB5	positive	12907642
7633	7633	25803	SPDEF	27290	SPINK4	positive	19786015
7634	7634	25803	SPDEF	8878	SQSTM1	positive	12700667
7635	7635	23013	SPEN	1760	DMPK	positive	21637295
7637	7637	6688	SPI1	54	ACP5	positive	11481336
7638	7638	6688	SPI1	246	ALOX15	positive	16320347
7639	7639	6688	SPI1	604	BCL6	negative	19564417
7642	7642	6688	SPI1	6347	CCL2	positive	24429361
7646	7646	6688	SPI1	958	CD40	positive	10823830
7647	7647	6688	SPI1	968	CD68	negative	12676954
7648	7648	6688	SPI1	339390	CLEC4G	positive	19111020
7651	7651	6688	SPI1	1441	CSF3R	positive	7964503
7655	7655	6688	SPI1	1520	CTSS	positive	16365419
7656	7656	6688	SPI1	3577	CXCR1	positive	9867862
7657	7657	6688	SPI1	1536	CYBB	positive	9593745
7662	7662	6688	SPI1	2205	FCER1A	positive	11971001
7667	7667	6688	SPI1	2623	GATA1	positive	20304827
7670	7670	6688	SPI1	3437	IFIT3	positive	21176776
7674	7674	6688	SPI1	3553	IL1B	positive	17386941
7676	7676	6688	SPI1	3567	IL5	positive	19487701
7678	7678	6688	SPI1	3684	ITGAM	positive	15163413;8095266;9295016
7679	7679	6688	SPI1	3687	ITGAX	negative	9295016
7681	7681	6688	SPI1	3689	ITGB2	positive	9295016
7683	7683	6688	SPI1	28992	MACROD1	negative	19698236
7684	7684	6688	SPI1	5594	MAPK1	negative	22075620
7689	7689	6688	SPI1	4688	NCF2	positive	10570299
7693	7693	6688	SPI1	8505	PARG	negative	19076642
7694	7694	6688	SPI1	5037	PEBP1	positive	9334192
7695	7695	6688	SPI1	5553	PRG2	positive	12202480
7697	7697	6688	SPI1	5739	PTGIR	positive	19118563
7698	7698	6688	SPI1	6036	RNASE2	positive	9490699
7702	7702	6688	SPI1	7099	TLR4	positive	16785240;20956019
7708	7708	6689	SPIB	958	CD40	positive	10823830
7709	7709	6689	SPIB	3665	IRF7	negative	22698399
7710	7710	121599	SPIC	3565	IL4	positive	16647686
7711	7711	10847	SRCAP	354	KLK3	positive	20432434
7714	7714	6720	SREBF1	47	ACLY	positive	10777536
7715	7715	6720	SREBF1	116519	APOA5	negative	15317819
7718	7718	6720	SREBF1	598	BCL2L1	negative	16091421
7719	7719	6720	SREBF1	857	CAV1	negative	19808659
7723	7723	6720	SREBF1	355	FAS	positive	18420801
7730	7730	6720	SREBF1	8660	IRS2	negative	15881188;16091421
7731	7731	6720	SREBF1	3949	LDLR	positive	22153697
7734	7734	6720	SREBF1	4035	LRP1	negative	20980003
7735	7735	6720	SREBF1	8431	NR0B2	positive	15123650
7736	7736	6720	SREBF1	5105	PCK1	negative	14744869
7737	7737	6720	SREBF1	255738	PCSK9	positive	17921436
7738	7738	6720	SREBF1	3651	PDX1	negative	16091421
7741	7741	6720	SREBF1	79966	SCD5	positive	22510410
7743	7743	6721	SREBF2	19	ABCA1	negative	15922656;16901265
7744	7744	6721	SREBF2	64240	ABCG5	negative	21123766
7745	7745	6721	SREBF2	64241	ABCG8	negative	21123766
7746	7746	6721	SREBF2	11332	ACOT7	positive	16335799
7751	7751	6721	SREBF2	3156	HMGCR	positive	17448444
7753	7753	6721	SREBF2	3172	HNF4A	negative	19179483
7754	7754	6721	SREBF2	3949	LDLR	positive	16697011;17448444;21123766;22153697
7756	7756	6721	SREBF2	4035	LRP1	negative	16697011;20980003
7757	7757	6721	SREBF2	4547	MTTP	negative	10455139
7758	7758	6721	SREBF2	29881	NPC1L1	positive	21123766
7760	7760	6721	SREBF2	255738	PCSK9	positive	17448444;17921436;21123766;22288532
7761	7761	6721	SREBF2	5444	PON1	positive	20728021
7762	7762	6721	SREBF2	5445	PON2	positive	19497963
7767	7767	6722	SRF	1385	CREB1	negative	1531519
7770	7770	6722	SRF	2353	FOS	positive	10742173;9734357
7772	7772	6722	SRF	8061	FOSL1	positive	15806162
7780	7780	6722	SRF	4323	MMP14	positive	12654640
7781	7781	6722	SRF	4313	MMP2	positive	12654640
7784	7784	6722	SRF	5328	PLAU	positive	15514113
7785	7785	6722	SRF	5340	PLG	positive	15514113
7787	7787	6722	SRF	23034	SAMD4A	positive	16814806
7788	7788	6722	SRF	5054	SERPINE1	negative	15514113
7789	7789	6722	SRF	6606	SMN1	positive	15550677
7790	7790	6722	SRF	6876	TAGLN	positive	14970199
7791	7791	6722	SRF	27338	UBE2S	positive	18780286
7793	7793	6426	SRSF1	4790	NFKB1	negative	19183244
7794	7794	6736	SRY	2116	ETV2	positive	22613723
7797	7797	6736	SRY	6662	SOX9	positive	11980203;19513096;19753101;22215485;22613723
7800	7800	6736	SRY	11091	WDR5	positive	22523547
7801	7801	6741	SSB	9001	HAP1	negative	11781104
7802	7802	6741	SSB	3912	LAMB1	positive	21896617
7809	7809	6772	STAT1	6348	CCL3	positive	16628196
7810	7810	6772	STAT1	1230	CCR1	positive	16628196
7811	7811	6772	STAT1	933	CD22	positive	12855573
7812	7812	6772	STAT1	958	CD40	positive	10823830;15182726
7813	7813	6772	STAT1	959	CD40LG	positive	12855573
7815	7815	6772	STAT1	1026	CDKN1A	positive	10023678
7816	7816	6772	STAT1	1053	CEBPE	positive	16918696
7817	7817	6772	STAT1	1080	CFTR	positive	19061877
7818	7818	6772	STAT1	1080	CFTR	negative	19061877
7820	7820	6772	STAT1	4261	CIITA	positive	11397960;11464288;12847226;9491997
7824	7824	6772	STAT1	3627	CXCL10	negative	22022583
7826	7826	6772	STAT1	1906	EDN1	positive	20217138
7830	7830	6772	STAT1	2217	FCGRT	negative	18566411
7831	7831	6772	STAT1	2247	FGF2	positive	23086340
7832	7832	6772	STAT1	2247	FGF2	negative	23086340
7833	7833	6772	STAT1	2261	FGFR3	negative	16410555
7835	7835	6772	STAT1	2520	GAST	positive	20568281
7839	7839	6772	STAT1	3162	HMOX1	positive	19129475
7840	7840	6772	STAT1	3320	HSP90AA1	negative	12940076
7841	7841	6772	STAT1	3383	ICAM1	positive	12651068;9888295;9990314
7843	7843	6772	STAT1	3439	IFNA1	negative	18616672
7845	7845	6772	STAT1	3456	IFNB1	negative	19096445
7846	7846	6772	STAT1	3458	IFNG	positive	13678429
7847	7847	6772	STAT1	3458	IFNG	negative	15055356;18616672
7851	7851	6772	STAT1	3553	IL1B	positive	17386941
7855	7855	6772	STAT1	3569	IL6	negative	18616672
7856	7856	6772	STAT1	3659	IRF1	positive	18497060;18694960;8647845
7857	7857	6772	STAT1	3659	IRF1	negative	22002246
7859	7859	6772	STAT1	3665	IRF7	positive	16628196
7860	7860	6772	STAT1	3394	IRF8	positive	16918696;19074829
7861	7861	6772	STAT1	3713	IVL	negative	10585866
7862	7862	6772	STAT1	3717	JAK2	positive	21239533
7863	7863	6772	STAT1	3872	KRT17	positive	21796151
7865	7865	6772	STAT1	23643	LY96	positive	21572044
7866	7866	6772	STAT1	4322	MMP13	negative	17179173
7867	7867	6772	STAT1	4318	MMP9	negative	19965686
7868	7868	6772	STAT1	4582	MUC1	positive	17151127
7869	7869	6772	STAT1	4585	MUC4	positive	19757157;22537161
7870	7870	6772	STAT1	9961	MVP	positive	16418217
7871	7871	6772	STAT1	4843	NOS2	positive	12586443
7875	7875	6772	STAT1	79400	NOX5	positive	22348975
7876	7876	6772	STAT1	9971	NR1H4	negative	19393742
7877	7877	6772	STAT1	4988	OPRM1	positive	15448191
7880	7880	6772	STAT1	5371	PML	positive	21115099;22589541
7882	7882	6772	STAT1	5465	PPARA	positive	24242046
7883	7883	6772	STAT1	5581	PRKCE	negative	24825907
7885	7885	6772	STAT1	5743	PTGS2	positive	12586443
7887	7887	6772	STAT1	6281	S100A10	positive	12645529
7891	7891	6772	STAT1	6773	STAT2	positive	16918696
7896	7896	6772	STAT1	7098	TLR3	positive	16628196
7898	7898	6772	STAT1	7157	TP53	positive	14602726
7900	7900	6772	STAT1	7378	UPP1	positive	20544543
7906	7906	6773	STAT2	3659	IRF1	positive	8647845
7907	7907	6773	STAT2	4843	NOS2	positive	12586443
7909	7909	6773	STAT2	5743	PTGS2	positive	12586443
7916	7916	6774	STAT3	9590	AKAP12	positive	22584896
7919	7919	6774	STAT3	596	BCL2	positive	15184887;15805299;18839277;19926637;21435102;22504301
7920	7920	6774	STAT3	596	BCL2	negative	22313388
7922	7922	6774	STAT3	598	BCL2L1	positive	11369651;15184887;15805299;16651438;17880940;20069389;21435102
7923	7923	6774	STAT3	598	BCL2L1	negative	20067773
7925	7925	6774	STAT3	604	BCL6	positive	20228272;23716595
7926	7926	6774	STAT3	332	BIRC5	positive	15184887;16651438;17880940;19284568;19880237
7928	7928	6774	STAT3	6356	CCL11	positive	19265112
7930	7930	6774	STAT3	6347	CCL2	positive	24429361
7931	7931	6774	STAT3	595	CCND1	positive	16651438;19880237;19926637;21435102;22218594
7932	7932	6774	STAT3	595	CCND1	negative	19880237;22313388
7935	7935	6774	STAT3	896	CCND3	positive	15184887
7936	7936	6774	STAT3	4179	CD46	positive	17699108
7938	7938	6774	STAT3	1019	CDK4	positive	22218594
7939	7939	6774	STAT3	1026	CDKN1A	positive	10023678;15286705
7942	7942	6774	STAT3	629	CFB	positive	22169226
7944	7944	6774	STAT3	1116	CHI3L1	positive	21953450
7945	7945	6774	STAT3	1154	CISH	positive	14630083
7947	7947	6774	STAT3	1401	CRP	positive	12667216;20978825;23361365
7949	7949	6774	STAT3	1465	CSRP1	positive	8621622
7951	7951	6774	STAT3	1490	CTGF	negative	21245987
7955	7955	6774	STAT3	1649	DDIT3	negative	23288901
7957	7957	6774	STAT3	1786	DNMT1	positive	16861352;21944426
7959	7959	6774	STAT3	1956	EGFR	positive	21590492;23504318
7961	7961	6774	STAT3	2100	ESR2	positive	21546410
7962	7962	6774	STAT3	2120	ETV6	positive	15229229
7963	7963	6774	STAT3	2149	F2R	positive	23504318
7964	7964	6774	STAT3	2166	FAAH	positive	12556536
7965	7965	6774	STAT3	355	FAS	positive	15223310
7966	7966	6774	STAT3	355	FAS	negative	16651438;22313388
7967	7967	6774	STAT3	2246	FGF1	negative	14673954
7968	7968	6774	STAT3	2247	FGF2	positive	21418908;23086340
7970	7970	6774	STAT3	2266	FGG	positive	11460505
7972	7972	6774	STAT3	2322	FLT3	positive	16418395
7973	7973	6774	STAT3	2353	FOS	positive	12600988;14737107;17204573
7974	7974	6774	STAT3	2520	GAST	positive	20568281
7976	7976	6774	STAT3	2670	GFAP	positive	21833841
7979	7979	6774	STAT3	57817	HAMP	positive	18671304
7981	7981	6774	STAT3	3082	HGF	positive	12168776
7983	7983	6774	STAT3	3091	HIF1A	positive	17597020;18644974;19265129
7985	7985	6774	STAT3	3162	HMOX1	positive	19129475
7987	7987	6774	STAT3	3308	HSPA4	positive	19754877
7988	7988	6774	STAT3	3315	HSPB1	positive	14715258
7990	7990	6774	STAT3	3454	IFNAR1	positive	18550668
7991	7991	6774	STAT3	3458	IFNG	negative	18616672
7992	7992	6774	STAT3	9641	IKBKE	positive	22330135
7993	7993	6774	STAT3	3586	IL10	positive	12817009;18765795
7996	7996	6774	STAT3	3557	IL1RN	positive	20032313
7997	7997	6774	STAT3	3558	IL2	positive	18550668
7998	7998	6774	STAT3	59067	IL21	positive	18209077
8000	8000	6774	STAT3	3569	IL6	positive	10391682;18765795;20930550;22547075;22927445
8001	8001	6774	STAT3	3569	IL6	negative	18616672
8003	8003	6774	STAT3	3659	IRF1	positive	8647845
8005	8005	6774	STAT3	3717	JAK2	positive	17151100
8007	8007	6774	STAT3	3726	JUNB	positive	17204573
8008	8008	6774	STAT3	8462	KLF11	positive	18505768
8009	8009	6774	STAT3	3872	KRT17	positive	21796151
8011	8011	6774	STAT3	3952	LEP	positive	18242580;19492417
8012	8012	6774	STAT3	3959	LGALS3BP	negative	18594176
8013	8013	6774	STAT3	4052	LTBP1	negative	22814105
8014	8014	6774	STAT3	4170	MCL1	positive	15184887;15805299;16432172;17880940;19523441
8015	8015	6774	STAT3	4170	MCL1	negative	22313388
8018	8018	6774	STAT3	100507436	MICA	negative	21257710;23686482
8022	8022	6774	STAT3	4313	MMP2	positive	17533737;19284568;20069389
8023	8023	6774	STAT3	4313	MMP2	negative	17533737
8026	8026	6774	STAT3	4316	MMP7	positive	18411043
8027	8027	6774	STAT3	4316	MMP7	negative	20939893
8028	8028	6774	STAT3	4318	MMP9	negative	20067773
8029	8029	6774	STAT3	4582	MUC1	positive	17151127;19578748;21325207
8030	8030	6774	STAT3	4585	MUC4	positive	18573283
8033	8033	6774	STAT3	4609	MYC	positive	15184887;17204573;19259613
8034	8034	6774	STAT3	4609	MYC	negative	20067773;22317895
8037	8037	6774	STAT3	79923	NANOG	positive	21689689
8039	8039	6774	STAT3	4830	NME1	positive	23583378
8042	8042	6774	STAT3	79400	NOX5	positive	22348975
8044	8044	6774	STAT3	4938	OAS1	negative	18550668
8045	8045	6774	STAT3	4988	OPRM1	positive	15448191
8046	8046	6774	STAT3	5008	OSM	positive	10391682
8047	8047	6774	STAT3	5077	PAX3	negative	19074888
8048	8048	6774	STAT3	5228	PGF	negative	23042533
8050	8050	6774	STAT3	10401	PIAS3	positive	14630083
8051	8051	6774	STAT3	5292	PIM1	positive	22273698
8054	8054	6774	STAT3	5465	PPARA	positive	24242046
8055	8055	6774	STAT3	639	PRDM1	positive	1702555
8058	8058	6774	STAT3	5693	PSMB5	positive	24627483
8059	8059	6774	STAT3	5728	PTEN	positive	22055460
8060	8060	6774	STAT3	5743	PTGS2	positive	20145033
8062	8062	6774	STAT3	5783	PTPN13	positive	24191246
8063	8063	6774	STAT3	5777	PTPN6	negative	14630083;16825495;21792937
8066	8066	6774	STAT3	6282	S100A11	positive	24376686
8067	8067	6774	STAT3	1901	S1PR1	positive	21102457
8069	8069	6774	STAT3	57167	SALL4	positive	19151334
8070	8070	6774	STAT3	6469	SHH	positive	22554932
8071	8071	6774	STAT3	8651	SOCS1	positive	14630083;20003295;20357037
8072	8072	6774	STAT3	9021	SOCS3	positive	11788008;15184887;19332118;20357037;22179221
8074	8074	6774	STAT3	6772	STAT1	positive	22693070
8076	8076	6774	STAT3	412	STS	positive	21331591
8077	8077	6774	STAT3	7015	TERT	positive	20171193;23158658
8078	8078	6774	STAT3	7040	TGFB1	positive	16474852
8079	8079	6774	STAT3	7076	TIMP1	positive	15161657
8081	8081	6774	STAT3	8795	TNFRSF10B	negative	19351839
8083	8083	6774	STAT3	8626	TP63	positive	18198175
8086	8086	6774	STAT3	7291	TWIST1	positive	23623921
8089	8089	6774	STAT3	7297	TYK2	negative	18550668
8090	8090	6774	STAT3	7351	UCP2	negative	21344490
8091	8091	6774	STAT3	7874	USP7	negative	22750444
8092	8092	6774	STAT3	7421	VDR	negative	23424038
8094	8094	6774	STAT3	7422	VEGFA	positive	11960372;15735682;17169602;17533737;19284568;19880237;21278793;21418908
8095	8095	6774	STAT3	7422	VEGFA	negative	17533737;19880237;22313388
8098	8098	6774	STAT3	7538	ZFP36	positive	21606497
8102	8102	6775	STAT4	4609	MYC	positive	10702306
8106	8106	6775	STAT4	5551	PRF1	positive	12372421
8107	8107	6775	STAT4	6275	S100A4	positive	22740693
8108	8108	6775	STAT4	9021	SOCS3	negative	14559241
8111	8111	6776	STAT5A	604	BCL6	negative	16819511
8113	8113	6776	STAT5A	894	CCND2	negative	22723377
8114	8114	6776	STAT5A	1030	CDKN2B	negative	22723377
8119	8119	6776	STAT5A	3458	IFNG	positive	15528362
8122	8122	6776	STAT5A	7341	SUMO1	negative	22723377
8123	8123	6777	STAT5B	598	BCL2L1	positive	20585448
8124	8124	6777	STAT5B	604	BCL6	negative	16819511
8130	8130	6777	STAT5B	3479	IGF1	positive	22419735
8133	8133	6778	STAT6	246	ALOX15	positive	12517954
8135	8135	6778	STAT6	6356	CCL11	positive	17541284
8136	8136	6778	STAT6	6356	CCL11	negative	20169197
8138	8138	6778	STAT6	6361	CCL17	positive	18191727
8139	8139	6778	STAT6	10344	CCL26	positive	11544308;15589317
8143	8143	6778	STAT6	1268	CNR1	positive	18156315
8144	8144	6778	STAT6	1277	COL1A1	positive	14603527
8145	8145	6778	STAT6	1278	COL1A2	positive	14603527
8147	8147	6778	STAT6	1571	CYP2E1	positive	20723539
8151	8151	6778	STAT6	2208	FCER2	positive	9686563
8152	8152	6778	STAT6	2353	FOS	positive	11922943
8155	8155	6778	STAT6	3284	HSD3B2	positive	15632317
8157	8157	6778	STAT6	3554	IL1R1	positive	8757327
8158	8158	6778	STAT6	3565	IL4	positive	12082548;16647686;20214667
8164	8164	6778	STAT6	5743	PTGS2	positive	17237818
8165	8165	6778	STAT6	387	RHOA	positive	19857574
8166	8166	6778	STAT6	6401	SELE	negative	9092569
8167	8167	6778	STAT6	6403	SELP	positive	10364072
8169	8169	6778	STAT6	5172	SLC26A4	positive	24429829
8171	8171	6778	STAT6	6772	STAT1	negative	19440213
8172	8172	6778	STAT6	7099	TLR4	negative	16433852
8173	8173	57794	SUGP1	3553	IL1B	positive	9878621
8174	8174	8464	SUPT3H	23327	NEDD4L	positive	8649367
8177	8177	23512	SUZ12	6591	SNAI2	negative	23836662
8178	8178	23512	SUZ12	7291	TWIST1	negative	23836662
8179	8179	6872	TAF1	367	AR	positive	20181722
8180	8180	6872	TAF1	1026	CDKN1A	positive	17996705
8184	8184	6874	TAF4	11016	ATF7	negative	16205117
8187	8187	6886	TAL1	8854	ALDH1A2	positive	9819382
8189	8189	6886	TAL1	947	CD34	negative	14715640
8191	8191	6886	TAL1	2078	ERG	positive	21536859
8193	8193	6886	TAL1	4602	MYB	positive	22897851
8194	8194	6886	TAL1	4613	MYCN	positive	24334727
8195	8195	6886	TAL1	4790	NFKB1	negative	16778171
8200	8200	6908	TBP	596	BCL2	negative	11313951
8206	8206	6908	TBP	2353	FOS	positive	15767669
8207	8207	6908	TBP	2521	FUS	negative	19841068
8209	8209	6908	TBP	3569	IL6	negative	9209275
8210	8210	6908	TBP	389421	LIN28B	positive	23494474
8212	8212	6908	TBP	4763	NF1	negative	15767669
8214	8214	9519	TBPL1	4763	NF1	positive	15767669
8216	8216	6909	TBX2	1026	CDKN1A	negative	20624445
